post_id,ocr,verdicts,text,lan,fb,tw,ig,full_text,gs
18283,"zewnetrza 2017-0 Ig: [USER] Pejuang Seacrael Pejuang Seorang Pria di Inggris Yang Membenci Islam Memecahkan Kaca jendela mesjid, Namun Allah langsung membalas nya. video from: facebook",False information and graphic content,"Seorang pria di inggris yang membenci islam dan memecahkan kaca jendela masjid, Namun Allah langsung membalasnya..",msa,1,0,0,"zewnetrza 2017-0 Ig: [USER] Pejuang Seacrael Pejuang Seorang Pria di Inggris Yang Membenci Islam Memecahkan Kaca jendela mesjid, Namun Allah langsung membalas nya. video from: facebook Seorang pria di inggris yang membenci islam dan memecahkan kaca jendela masjid, Namun Allah langsung membalasnya..",[109820]
18284,,Partly false information,"Seorang pria meninggal di New York, akibat terpapar corona dan sebelum meninggal dia meminta kepada sahabatnya ini untuk membuang semua uangnya di tengah jalan, agar orang2 mengetahui bahwa semua uang atau kekayaan tidak ada nilainya dibandingkan dengan kesehatan..",msa,1,0,0," Seorang pria meninggal di New York, akibat terpapar corona dan sebelum meninggal dia meminta kepada sahabatnya ini untuk membuang semua uangnya di tengah jalan, agar orang2 mengetahui bahwa semua uang atau kekayaan tidak ada nilainya dibandingkan dengan kesehatan..",[109815]
18290,"RADIASI LASER THERMO GUN BERBAHAYA BUAT OTAK? Dr. Ichsanuddin Noorsy, BSc, SH, MSi",False information,"Serem juga ya secara sekarang hampir semua tempat cek suhu tubuh pake thermo gunakan, ternyata sangat berbahaya untuk otak",msa,1,0,0,"RADIASI LASER THERMO GUN BERBAHAYA BUAT OTAK? Dr. Ichsanuddin Noorsy, BSc, SH, MSi Serem juga ya secara sekarang hampir semua tempat cek suhu tubuh pake thermo gunakan, ternyata sangat berbahaya untuk otak","[111844, 131577]"
18299,,Partly false information,Sertifikat Vaksin Tertua di Dunia,msa,1,0,0, Sertifikat Vaksin Tertua di Dunia,[119309]
18300,Gertificat du Vaccin- اسی تور بدرد نمى بدرينك صنعت و لی مذهبی ،، دومای روم را برمی فضانی مشهوری مجلسی زاغی خان نومروی ؟ ز و طول تر است بر لوی لوماره ریستارت با لا د دهرت را ماسه های مردان بوهمی را رده وا شود یعنی سه شو سرها را در سه ماه ار رہا اری Serifikat Vaksin tertua di dunia tahun 1721 Masehi. Dikeluarkan oleh Khalifah Islamiyah Turki Ustmani. Vaksin itu bagaian dari peradaban Islam yang maju,Partly false information,Sertifikat vaksin tertua di dunia,msa,1,0,0,Gertificat du Vaccin- اسی تور بدرد نمى بدرينك صنعت و لی مذهبی ،، دومای روم را برمی فضانی مشهوری مجلسی زاغی خان نومروی ؟ ز و طول تر است بر لوی لوماره ریستارت با لا د دهرت را ماسه های مردان بوهمی را رده وا شود یعنی سه شو سرها را در سه ماه ار رہا اری Serifikat Vaksin tertua di dunia tahun 1721 Masehi. Dikeluarkan oleh Khalifah Islamiyah Turki Ustmani. Vaksin itu bagaian dari peradaban Islam yang maju Sertifikat vaksin tertua di dunia,[119309]
18321,"MoneyShower Tour #2K19 #TheRainman #Detroit thegod jookush Los Angeles, Callforinia AI Rest In Peace Bro ZIC",Partly false information,Seseorang yang terinfeksi virus Covid-19 dan baru wafat dan meninggalkan deposit yang besar. Dia mempercayakan teman baiknya untuk membuang uangnya di Times Square di New York. Karena benar bahwa jika dia mati tidak akan membawa semua uangnya itu. hmm tonton video ini saya jadi teringat Bpkku bercerita di beritahu oleh almarhum kakekku bahwa tanda muncul ratu adil adalah di mataram uang di bagikan dengan cara di hambur2 kan,msa,1,0,0,"MoneyShower Tour #2K19 #TheRainman #Detroit thegod jookush Los Angeles, Callforinia AI Rest In Peace Bro ZIC Seseorang yang terinfeksi virus Covid-19 dan baru wafat dan meninggalkan deposit yang besar. Dia mempercayakan teman baiknya untuk membuang uangnya di Times Square di New York. Karena benar bahwa jika dia mati tidak akan membawa semua uangnya itu. hmm tonton video ini saya jadi teringat Bpkku bercerita di beritahu oleh almarhum kakekku bahwa tanda muncul ratu adil adalah di mataram uang di bagikan dengan cara di hambur2 kan",[109815]
18322,JUBIR FPI 1212 HARBOLNAS WEST (Hari Borgol Nasional) 12-13-10.,,Setelah Bohir2 tinggalkan HRS masih ada sosok pembela HRS di DPR fraksi Gerindra.,msa,1,0,0,JUBIR FPI 1212 HARBOLNAS WEST (Hari Borgol Nasional) 12-13-10. Setelah Bohir2 tinggalkan HRS masih ada sosok pembela HRS di DPR fraksi Gerindra.,"[56502, 72404]"
18323,,,"Setelah Membakar Al-Qur’an Jari Tangan Pria Ini Menghitam dan Membusuk Mengeluarkan Bau Menjijikan, Jadi Pembelajaran",msa,1,0,0," Setelah Membakar Al-Qur’an Jari Tangan Pria Ini Menghitam dan Membusuk Mengeluarkan Bau Menjijikan, Jadi Pembelajaran",[74839]
18324,,,Setelah Turki memboikot produk asal Prancis Sekarang Mr Erdogan Menolak Bersalaman Dengan Macron disuatu Forum Benar 2 Mr Erdogan Ini Pemimpin Yg Punya Ghiroh Tinggi Membela Agama dan Nabinya We love erdogan💖💖,msa,1,0,0, Setelah Turki memboikot produk asal Prancis Sekarang Mr Erdogan Menolak Bersalaman Dengan Macron disuatu Forum Benar 2 Mr Erdogan Ini Pemimpin Yg Punya Ghiroh Tinggi Membela Agama dan Nabinya We love erdogan💖💖,[108703]
18325,,False information.,"Setelah kecoh akhbar2 antarabangsa mengecam serta cuba menyemarakkan kebencian terhadap umat Islam kerana menyembelih binatang korban; Bill Gates, manusia terkaya di dunia, menulis di laman tweeternya hingga meredakan kekecohan tersebut dan menutup mulut para pengkritik dengan kenyataan berikut:- ""Saya tidak ingin melihat rasa kebencian dilemparkan kepada umat Islam kerana 'korban' mereka. Terdapat berjuta binatang disembelih setiap hari di restoren KFC, McDonald's dan Burger King, yang semua itu untuk menyediakan makanan kepada orang2 kaya dan memberi peluang mereka membuat banyak wang! Walhal, umat Islam menyembelih binatang korban untuk memberi makan orang2 miskin secara percuma. Adakah kita telah kehilangan akal?"" (Terjemahan daripada bahasa Inggeris)",msa,1,0,0," Setelah kecoh akhbar2 antarabangsa mengecam serta cuba menyemarakkan kebencian terhadap umat Islam kerana menyembelih binatang korban; Bill Gates, manusia terkaya di dunia, menulis di laman tweeternya hingga meredakan kekecohan tersebut dan menutup mulut para pengkritik dengan kenyataan berikut:- ""Saya tidak ingin melihat rasa kebencian dilemparkan kepada umat Islam kerana 'korban' mereka. Terdapat berjuta binatang disembelih setiap hari di restoren KFC, McDonald's dan Burger King, yang semua itu untuk menyediakan makanan kepada orang2 kaya dan memberi peluang mereka membuat banyak wang! Walhal, umat Islam menyembelih binatang korban untuk memberi makan orang2 miskin secara percuma. Adakah kita telah kehilangan akal?"" (Terjemahan daripada bahasa Inggeris)",[31265]
18326,HARUS WASPADA TERHADAP SUNTIK VAKSIN JEMBER T DOK PESANTREN MADINATUL ULUM AUF TERPADU SMK & MA MADINATUL ULUM 20-240220758234-757489 Cangkra Jenggawah JEMBER Tik Tok [USER],False information,"Setelah suntik vaksin, orang sehat di vaksin ya bgini jdinya😭 sampay 80 lebih santri😭 lindungi kmi semua ya rob🤲😭",msa,1,0,0,"HARUS WASPADA TERHADAP SUNTIK VAKSIN JEMBER T DOK PESANTREN MADINATUL ULUM AUF TERPADU SMK & MA MADINATUL ULUM 20-240220758234-757489 Cangkra Jenggawah JEMBER Tik Tok [USER] Setelah suntik vaksin, orang sehat di vaksin ya bgini jdinya😭 sampay 80 lebih santri😭 lindungi kmi semua ya rob🤲😭","[142676, 145206]"
18328,IN HANYA ANIES YG BISA RAIH GELAR PAHLAWAN INTERNASIONAL DISAMBUT HANGAT SETELAH DINOBATKAN PAHLAWAN DUNIA,False information,"Seumur umur baru kalie ini ada gelar pahlawan internasional .. Kadrunista halu nya kebangetan aahh ,,pantes otak jadi dengkul ,,dengkul jadi otak 🤣 Foto dari group sebelah..",msa,1,0,0,"IN HANYA ANIES YG BISA RAIH GELAR PAHLAWAN INTERNASIONAL DISAMBUT HANGAT SETELAH DINOBATKAN PAHLAWAN DUNIA Seumur umur baru kalie ini ada gelar pahlawan internasional .. Kadrunista halu nya kebangetan aahh ,,pantes otak jadi dengkul ,,dengkul jadi otak 🤣 Foto dari group sebelah..",[58837]
18370,,,"Shock: Ini adalah penerbangan China Southern Airlines dari Melbourne ke Guangzhou. Tidak ada penumpang yang kembali ke China. Pesawat itu penuh dengan orang-orang Tionghoa Australia yang membeli tiket dan menaruh barang-barang bantuan yang disumbangkan di tempat duduk mereka. Selain itu, hampir semua masker di Amerika Serikat dibeli oleh orang Cina dan dikirim ke Cina. Seorang penjual mengatakan bahwa bangsa ini terlalu bersatu dan mengerikan! ... Setelah menontonnya, saya selalu menangis! 😢😢😢 Dalam sejarah dunia wabah kayak gini bukan baru. Dalam sejarah modern, kita tahulah bagaimana wabah malaria, kolera dll menimpa manusia dgn kondisi ilmu kedokteraan yg masih belum secanggih sekarang. Kalau waktu itu, penyakit penyakit itu dianggap sebagai.azab Tuhan, tidak akan ditemukan antibiotik dan obat obat modern lainnya. Bersyukurlah bahwa hanya sebagian kecil dr penduduk dunia kini, yg mengganggap corona sebagai azab...masyarakat dunia umumnya bergandengan tangan membantu korban dan melakukan berbagai upaya riset utk memgatasinya. Bangsa China malah akan makin kuat dan kompak dan akan mampuengatasi persoalan ini. Yg menganggap ini azab akan makin tertinggal dalam kebodohan dan keterbelakangan.",msa,1,0,0," Shock: Ini adalah penerbangan China Southern Airlines dari Melbourne ke Guangzhou. Tidak ada penumpang yang kembali ke China. Pesawat itu penuh dengan orang-orang Tionghoa Australia yang membeli tiket dan menaruh barang-barang bantuan yang disumbangkan di tempat duduk mereka. Selain itu, hampir semua masker di Amerika Serikat dibeli oleh orang Cina dan dikirim ke Cina. Seorang penjual mengatakan bahwa bangsa ini terlalu bersatu dan mengerikan! ... Setelah menontonnya, saya selalu menangis! 😢😢😢 Dalam sejarah dunia wabah kayak gini bukan baru. Dalam sejarah modern, kita tahulah bagaimana wabah malaria, kolera dll menimpa manusia dgn kondisi ilmu kedokteraan yg masih belum secanggih sekarang. Kalau waktu itu, penyakit penyakit itu dianggap sebagai.azab Tuhan, tidak akan ditemukan antibiotik dan obat obat modern lainnya. Bersyukurlah bahwa hanya sebagian kecil dr penduduk dunia kini, yg mengganggap corona sebagai azab...masyarakat dunia umumnya bergandengan tangan membantu korban dan melakukan berbagai upaya riset utk memgatasinya. Bangsa China malah akan makin kuat dan kompak dan akan mampuengatasi persoalan ini. Yg menganggap ini azab akan makin tertinggal dalam kebodohan dan keterbelakangan.",[29460]
18375,,False information,Sholat Jum'atan di Cina.Menjadi lautan manusia.Membuat merinding hati kita semua,msa,1,0,0, Sholat Jum'atan di Cina.Menjadi lautan manusia.Membuat merinding hati kita semua,[148863]
18377,PT.MS AISHAH MANDIRI m AISHAH TOUR & TRAVEL Kemana o 1827 2019 0853 2021 2654 085320212654 AG Aishah,False information,"Sholat Jum'atan di Cina.Menjadi lautan manusia.Membuat merinding hati kita semua.Lebih 2juta orang Komunis China masuk Islam.Karna orang Islam di Wuhan tidak satupun kena VIRUS CORONA.Mereka takjub dengan orang Islam.Akhirnya atas izin Allah SWT mereka masuk Islam,dan insyaAllah termasuk kedalam golongan Umat Nabi Muhammad yang Sholeh dan Sholehah.Aamiin.",msa,1,0,0,"PT.MS AISHAH MANDIRI m AISHAH TOUR & TRAVEL Kemana o 1827 2019 0853 2021 2654 085320212654 AG Aishah Sholat Jum'atan di Cina.Menjadi lautan manusia.Membuat merinding hati kita semua.Lebih 2juta orang Komunis China masuk Islam.Karna orang Islam di Wuhan tidak satupun kena VIRUS CORONA.Mereka takjub dengan orang Islam.Akhirnya atas izin Allah SWT mereka masuk Islam,dan insyaAllah termasuk kedalam golongan Umat Nabi Muhammad yang Sholeh dan Sholehah.Aamiin.",[148863]
18378,,False information,"Sholat Subuh di Masjid Hagia Sophia, Istanbul - Turkey. Muslim memenuhi bagian dalam bangunan hingga diluar bangunan. MashaAllah",msa,1,0,0," Sholat Subuh di Masjid Hagia Sophia, Istanbul - Turkey. Muslim memenuhi bagian dalam bangunan hingga diluar bangunan. MashaAllah",[142689]
18386,,Partly false information,"Si Sayang, si Manis, si Cakep, si Raja, si gOblok ini kalau sudah manja gak kepalang,,, jauh jauh dari Cina/ Tiongkok masuk melalui Bandara Banyuwangi. Ketahuan dan ditangkap (didekap dan dipeluk Cayang). #PuraPuraPunTakApa #KemanaSihAyahAngkatMereka ? #UtamakanAnakAngkatDanAcuhkanAnakKandungKalian 🇮🇩",msa,1,0,0," Si Sayang, si Manis, si Cakep, si Raja, si gOblok ini kalau sudah manja gak kepalang,,, jauh jauh dari Cina/ Tiongkok masuk melalui Bandara Banyuwangi. Ketahuan dan ditangkap (didekap dan dipeluk Cayang). #PuraPuraPunTakApa #KemanaSihAyahAngkatMereka ? #UtamakanAnakAngkatDanAcuhkanAnakKandungKalian 🇮🇩",[145087]
18436,,False information,Siapa bilang hitam itu tidak menawan..ini bukan patung cendana ataw ukiran kayu..Nyakim Gatwech dari Sudan adalah antara model yg paling ngetop dibarat masakini.Tercatat dalam Guinness Book of World Record sebagai memiliki kulit paling gelap didunia...Black beauty yg rare ini juga dikenali dgn jolokan Queen of Dark..,msa,1,0,0, Siapa bilang hitam itu tidak menawan..ini bukan patung cendana ataw ukiran kayu..Nyakim Gatwech dari Sudan adalah antara model yg paling ngetop dibarat masakini.Tercatat dalam Guinness Book of World Record sebagai memiliki kulit paling gelap didunia...Black beauty yg rare ini juga dikenali dgn jolokan Queen of Dark..,[148823]
18509,"GEDUNG DPR, JAKARTA GAMBAR TERBARU >BREAKING NEWS KOMPASTV LIVE",False information,"Situasi terkini di depan gedung DPR RI, Jakarta Pusat. Secepat mungkin Bima akan ikut ambil bagian untuk menyuarakan penolakan atas sahnya RUU Cipta Kerja OMLIBUS LOW menjadi Undang-Undang.",msa,1,0,0,"GEDUNG DPR, JAKARTA GAMBAR TERBARU >BREAKING NEWS KOMPASTV LIVE Situasi terkini di depan gedung DPR RI, Jakarta Pusat. Secepat mungkin Bima akan ikut ambil bagian untuk menyuarakan penolakan atas sahnya RUU Cipta Kerja OMLIBUS LOW menjadi Undang-Undang.",[141019]
18510,"GEDUNG DPR, JAKARTA KOMPASTY LIVE BREAKING NEWS GAMBAR TERBARU SITUASI TERKINI DI DEPAN GEDUNG DPR RI",False information,Situasi terkini di dpn gedung DPR RI,msa,1,0,0,"GEDUNG DPR, JAKARTA KOMPASTY LIVE BREAKING NEWS GAMBAR TERBARU SITUASI TERKINI DI DEPAN GEDUNG DPR RI Situasi terkini di dpn gedung DPR RI",[141019]
18542,,,"Sniper terbaik di dunia ""Wali"", asal Kanada, yang ikut bergabung dengan pasukan Ukraina, terbunuh dalam pertempuran Mariupol hanya 20 menit setelah memasuki pertempuran, di mana ia ditembak oleh salah satu Sniper Rusia. [URL]",msa,0,1,0," Sniper terbaik di dunia ""Wali"", asal Kanada, yang ikut bergabung dengan pasukan Ukraina, terbunuh dalam pertempuran Mariupol hanya 20 menit setelah memasuki pertempuran, di mana ia ditembak oleh salah satu Sniper Rusia. [URL]",[101380]
18602,,False information,"Sokor alhamdulila... inilah masa yg di-nanti²kan. Bendera Israel membeloti Al Burj Khalifa, Dubai.UAE",msa,1,0,0," Sokor alhamdulila... inilah masa yg di-nanti²kan. Bendera Israel membeloti Al Burj Khalifa, Dubai.UAE","[33379, 88210]"
18711,STATUS VAKSINASI PARLIMEN YSIA Sidang ULETINA'S DIMANSUHKAN,False information,Status vaksinasi dimansuhkan,msa,1,0,0,STATUS VAKSINASI PARLIMEN YSIA Sidang ULETINA'S DIMANSUHKAN Status vaksinasi dimansuhkan,[78119]
18734,,,Sttttttt ..... Gak usah berisik. Nanti didengar para togok dan para BANSER kalau FPI sudah di Wamena dan membakar bendera bintang kejora Diam diam aja ya,msa,1,0,0, Sttttttt ..... Gak usah berisik. Nanti didengar para togok dan para BANSER kalau FPI sudah di Wamena dan membakar bendera bintang kejora Diam diam aja ya,"[56082, 56083]"
18740,"Apa 1 Indonesia sakit tenggorokan, meriang dan demam, pala pusying, badan linu² ?? net mechanics J Tik Tok [USER]",False information,Suai bae lah 2 arini bias lanar gorokan...,msa,1,0,0,"Apa 1 Indonesia sakit tenggorokan, meriang dan demam, pala pusying, badan linu² ?? net mechanics J Tik Tok [USER] Suai bae lah 2 arini bias lanar gorokan...",[142617]
18741,,False information,Suasana Solat Subuh di Hagia Sophia (Turki) setelah 85 Tahun... Ikuti Siaran SABAHfm: [URL],msa,1,0,0, Suasana Solat Subuh di Hagia Sophia (Turki) setelah 85 Tahun... Ikuti Siaran SABAHfm: [URL],[136657]
18742,,,"Subahanallah..Hidayah milik Allah bergondong2 Org Cina masuk islam.,dSbabkan org islam djauhi Coronavirus..",msa,1,0,0," Subahanallah..Hidayah milik Allah bergondong2 Org Cina masuk islam.,dSbabkan org islam djauhi Coronavirus..",[141201]
18745,o phritiby dall il Ligh in uno WWW ww MI,,Subhallah.. Ni makam nabi muhammad saw di masjid nabawi yg menuliskan Amin lalu bagikan foto ni semoga terkabul doanya biasa ke sini beziarah... Amin ya rabbal a'lamin 😢😢 #Rasulullah❤ #assalamualaikum❤ #😢,msa,0,0,1,o phritiby dall il Ligh in uno WWW ww MI Subhallah.. Ni makam nabi muhammad saw di masjid nabawi yg menuliskan Amin lalu bagikan foto ni semoga terkabul doanya biasa ke sini beziarah... Amin ya rabbal a'lamin 😢😢 #Rasulullah❤ #assalamualaikum❤ #😢,[58759]
18747,,False information.,Subhanaallah.Cristiano Ronaldo Masuk Islam dan Ucapkan Assalamualaikum,msa,2,0,0, Subhanaallah.Cristiano Ronaldo Masuk Islam dan Ucapkan Assalamualaikum,[41497]
18748,,Partly false information,"Subhanallah sungguh contoh akhlaq yang mulia dari seorang Kholifah akhir zaman Syaikh Es Degan yang sungkem ke Joe Biden. Semoga para Turkiyem yang ada di Indonesia mau mengakui dan mengikuti jejaknya, Tunduk dan manut ke AS dan sekutunya. Takbir.... #GenerasiMudaNU",msa,1,0,0," Subhanallah sungguh contoh akhlaq yang mulia dari seorang Kholifah akhir zaman Syaikh Es Degan yang sungkem ke Joe Biden. Semoga para Turkiyem yang ada di Indonesia mau mengakui dan mengikuti jejaknya, Tunduk dan manut ke AS dan sekutunya. Takbir.... #GenerasiMudaNU",[58839]
18749,PENAMPAKAN POHON TERBANG...!!,False information,"Subhanallah, Bukti Kekuasaan Allah Itu Nyata. Pohon Kurma Melayang Jika Anda Cinta Allah Dan Rasullnya, SIlahkan Bagikan Kepada Sahabat & Keluarga Anda",msa,1,0,0,"PENAMPAKAN POHON TERBANG...!! Subhanallah, Bukti Kekuasaan Allah Itu Nyata. Pohon Kurma Melayang Jika Anda Cinta Allah Dan Rasullnya, SIlahkan Bagikan Kepada Sahabat & Keluarga Anda",[106838]
18750,,False information,"Subhanallah, Bukti Kekuasaan Allah Itu Nyata. Pohon Kurma Melayang Jika Anda Cinta Allah Dan Rasullnya, SIlahkan Bagikan Kepada Sahabat & Keluarga Anda.. Subhanallah, The Proof of God's Power Is Real. Dates floating tree. If You Love Allah And His Apostle, Share It To Your Friends & Family..",msa,1,0,0," Subhanallah, Bukti Kekuasaan Allah Itu Nyata. Pohon Kurma Melayang Jika Anda Cinta Allah Dan Rasullnya, SIlahkan Bagikan Kepada Sahabat & Keluarga Anda.. Subhanallah, The Proof of God's Power Is Real. Dates floating tree. If You Love Allah And His Apostle, Share It To Your Friends & Family..",[106838]
18751,,False information,"Subhanallah.. Demodex, atau dinamakan ulat resdung yang diambil menggunakan mikroskop elektron.. ia biasa hidup dipermukaan kulit muka dan hidung..😱",msa,1,0,0," Subhanallah.. Demodex, atau dinamakan ulat resdung yang diambil menggunakan mikroskop elektron.. ia biasa hidup dipermukaan kulit muka dan hidung..😱",[59188]
18752,ohntiby hall zilish mbaid unto,False information,"Subhanallah.. Inilah Makam Nabi Muhammad Saw di masjid Nabawi. Yang menuliskan Aamiin Lalu Bagikan Foto Ini, semoga terkabul Doanya, Dikaruniai Banyak Keberuntungan dan Rizqi berlimpah Berkah, bisa ke sini berziarah. Aamiin.",msa,1,0,0,"ohntiby hall zilish mbaid unto Subhanallah.. Inilah Makam Nabi Muhammad Saw di masjid Nabawi. Yang menuliskan Aamiin Lalu Bagikan Foto Ini, semoga terkabul Doanya, Dikaruniai Banyak Keberuntungan dan Rizqi berlimpah Berkah, bisa ke sini berziarah. Aamiin.",[58759]
18753,6 sluby call mi h beid uno,False information,"Subhanallah.. Inilah Makam Nabi Muhammad Saw di masjid Nabawi. Yang menuliskan Aamiin Lalu Bagikan Foto Ini, semoga terkabul doanya bisa ke sini berziarah. Aamiin.",msa,1,0,0,"6 sluby call mi h beid uno Subhanallah.. Inilah Makam Nabi Muhammad Saw di masjid Nabawi. Yang menuliskan Aamiin Lalu Bagikan Foto Ini, semoga terkabul doanya bisa ke sini berziarah. Aamiin.",[58759]
18755,"Masya allah engkau maha sebaik baik pelindung ya allah korban selamat dari jatuhnya pesawat sj182,, bayi semalaman bertahan di laut ,,,alhamdulillah smg sehat sllu pnjg umur nak",,Subhanalloh,msa,1,0,0,"Masya allah engkau maha sebaik baik pelindung ya allah korban selamat dari jatuhnya pesawat sj182,, bayi semalaman bertahan di laut ,,,alhamdulillah smg sehat sllu pnjg umur nak Subhanalloh",[29771]
18756,,False information,Subhanalloh di newzeland orang2 berkumpul di lapangan untuk belajar berwudlu dan belajar agama Islam.,msa,1,0,0, Subhanalloh di newzeland orang2 berkumpul di lapangan untuk belajar berwudlu dan belajar agama Islam.,[148860]
18771,"Erdogan memberikan contoh yang sangat baik, sungkem kepada Biden Turki sekutu Amerika Amerika sekutu Israel Israel memiliki kedutaan besar di Turki Dan Kadrun memuja erdogan [USER]",Partly False,Sungguh contoh yang sangat mulai yang dilakukan oleh bapak Erdogan pujaan habitat Kadrun ini...,msa,0,0,1,"Erdogan memberikan contoh yang sangat baik, sungkem kepada Biden Turki sekutu Amerika Amerika sekutu Israel Israel memiliki kedutaan besar di Turki Dan Kadrun memuja erdogan [USER] Sungguh contoh yang sangat mulai yang dilakukan oleh bapak Erdogan pujaan habitat Kadrun ini...",[58839]
18772,,Partly false information,Sungguh tak pernah terjadi sebelumnya. Warga Singapura sanggup ngantri untuk membeli makanan Di Mustafa Market karena tak berani masuk ke non halal market. Semoga mereka mendapatkan hidayah dan menyadari bahwa lslam adalah satu2nya agama yg menawarkan sebuah konsep keselamatan dunia akhirat...🙏,msa,1,0,0, Sungguh tak pernah terjadi sebelumnya. Warga Singapura sanggup ngantri untuk membeli makanan Di Mustafa Market karena tak berani masuk ke non halal market. Semoga mereka mendapatkan hidayah dan menyadari bahwa lslam adalah satu2nya agama yg menawarkan sebuah konsep keselamatan dunia akhirat...🙏,[148861]
