fact_check_id,claim,instances,title,full_text
198790,“Prabowo berhutang 17 Triliun rupiah”,['https://cekfakta.com/focus/469#f026c66e64daf629011dc9e48d8e476b'],[DISINFORMASI] “Prabowo berhutang 17 Triliun rupiah”,[disinformasi] “prabowo berhutang 17 triliun rupiah” “prabowo berhutang 17 triliun rupiah”
198791,“Prabowo mengeluarkan kalimat yang merendahkan kaum miskin di Indonesia”,['https://cekfakta.com/focus/1305#2042b7983894183f527fdef6ad909902'],[SALAH] “Prabowo mengeluarkan kalimat yang merendahkan kaum miskin di Indonesia”,[salah] “prabowo mengeluarkan kalimat yang merendahkan kaum miskin di indonesia” “prabowo mengeluarkan kalimat yang merendahkan kaum miskin di indonesia”
198793,“Prancis menangkap seorang anak Mali dan mengencinginya di depan umum”,['https://cekfakta.com/focus/9235#ae452d9e44a71dcca67d4ac8fc5ac606'],[SALAH] “Prancis menangkap seorang anak Mali dan mengencinginya di depan umum”,[salah] “prancis menangkap seorang anak mali dan mengencinginya di depan umum” “prancis menangkap seorang anak mali dan mengencinginya di depan umum”
198798,“Prediksi Simpson lain yang menjadi kenyataan!! #MerekaTahu”,['https://cekfakta.com/focus/4028#d80697aa915f8b2cd7e881b3cdf71a1b'],[SALAH] “Prediksi Simpson lain yang menjadi kenyataan!! #MerekaTahu”,[salah] “prediksi simpson lain yang menjadi kenyataan!! #merekatahu” “prediksi simpson lain yang menjadi kenyataan!! #merekatahu”
198804,"“Presiden AS Menjemput PM Singapura, sementara Jokowi hanya Dijemput Dubes Indonesia untuk AS.”",['https://cekfakta.com/focus/9804#352e5f47245ec4f62ad14928f2d69463'],"[SALAH] “Presiden AS Menjemput PM Singapura, sementara Jokowi hanya Dijemput Dubes Indonesia untuk AS.”","[salah] “presiden as menjemput pm singapura, sementara jokowi hanya dijemput dubes indonesia untuk as.” “presiden as menjemput pm singapura, sementara jokowi hanya dijemput dubes indonesia untuk as.”"
198805,“Presiden Jokowi lanjutkan 3 periode demi Proyek Infrastruktur Nasional”,['https://cekfakta.com/focus/5328#c8d61c47c073b7a27c442d603906aa8e'],[SALAH] “Presiden Jokowi lanjutkan 3 periode demi Proyek Infrastruktur Nasional”,[salah] “presiden jokowi lanjutkan 3 periode demi proyek infrastruktur nasional” “presiden jokowi lanjutkan 3 periode demi proyek infrastruktur nasional”
198806,“Presiden merangkap tim kemenangan pilkada si anak”,['https://cekfakta.com/focus/5040#3fd9a8109e972143174a658302544494'],[SALAH] “Presiden merangkap tim kemenangan pilkada si anak”,[salah] “presiden merangkap tim kemenangan pilkada si anak” “presiden merangkap tim kemenangan pilkada si anak”
198842,“Pria Ini Hamil Pertama Kalinya Dan Akhirnya Melahirkan Sepasang Anak”,['https://cekfakta.com/focus/8980#0daf202f4eb372196d0d56e754db069b'],[SALAH] “Pria Ini Hamil Pertama Kalinya Dan Akhirnya Melahirkan Sepasang Anak”,[salah] “pria ini hamil pertama kalinya dan akhirnya melahirkan sepasang anak” “pria ini hamil pertama kalinya dan akhirnya melahirkan sepasang anak”
198851,“Program Internet Gratis Pemerintah di situs program.internet.gratis.kominfo.go.id.kemeninfo[dot]pw”,['https://cekfakta.com/focus/5348#2ffdcac7a15436179c9c455413814e33'],[SALAH] “Program Internet Gratis Pemerintah di situs program.internet.gratis.kominfo.go.id.kemeninfo[dot]pw”,[salah] “program internet gratis pemerintah di situs program.internet.gratis.kominfo.go.id.kemeninfo[dot]pw” “program internet gratis pemerintah di situs program.internet.gratis.kominfo.go.id.kemeninfo[dot]pw”
198852,"“Program Mekaar (Membina Ekonomi Keluarga Sejahtera) telah menjangkau 4,2 juta nasabah.”",['https://cekfakta.tempo.co/fakta/217/fakta-atau-hoaks-benarkah-pernyataan-presiden-joko-widodo-bahwa-program-membina-ekonomi-keluarga-sejahtera-mekaar-telah-menjangkau-42-juta-nasabah#75035cbd597e6e8e59f787b6401c805c'],"[Fakta atau Hoaks] Benarkah pernyataan Presiden Joko Widodo bahwa program Membina Ekonomi Keluarga Sejahtera (Mekaar) telah menjangkau 4,2 juta nasabah?","[fakta atau hoaks] benarkah pernyataan presiden joko widodo bahwa program membina ekonomi keluarga sejahtera (mekaar) telah menjangkau 4,2 juta nasabah? “program mekaar (membina ekonomi keluarga sejahtera) telah menjangkau 4,2 juta nasabah.”"
198853,“Projek tunnel cisumdawu sumedang belum di pakai sudah banjir”,['https://cekfakta.com/focus/6358#cb53e3cb49d742fc34ca6ae79327ad5c'],[SALAH] “Projek tunnel cisumdawu sumedang belum di pakai sudah banjir”,[salah] “projek tunnel cisumdawu sumedang belum di pakai sudah banjir” “projek tunnel cisumdawu sumedang belum di pakai sudah banjir”
198873,“Pulau Sumba Dijual”,['https://cekfakta.com/focus/6316#e7627e6d515914463b57ac80ede28928'],[SALAH] “Pulau Sumba Dijual”,[salah] “pulau sumba dijual” “pulau sumba dijual”
198882,"“Putin: Memaafkan Teroris Itu Urusan Tuhan, tetapi Mengirim Mereka ke Tuhan Terserah Saya”",['https://cekfakta.com/focus/7742#f03961dd70ef0b6abe0169598aa77fbe'],"[SALAH] “Putin: Memaafkan Teroris Itu Urusan Tuhan, tetapi Mengirim Mereka ke Tuhan Terserah Saya”","[salah] “putin: memaafkan teroris itu urusan tuhan, tetapi mengirim mereka ke tuhan terserah saya” “putin: memaafkan teroris itu urusan tuhan, tetapi mengirim mereka ke tuhan terserah saya”"
198884,“Putri King Salman ga berhijab”,['https://cekfakta.com/focus/3183#a041b2ba198d93dff36461b3900a2225'],[SALAH] “Putri King Salman ga berhijab”,[salah] “putri king salman ga berhijab” “putri king salman ga berhijab”
198889,“Qori Internasional asal Papua”,['https://cekfakta.com/focus/4980#a5281e694424aa59e7c90c23688f79a2'],[SALAH] “Qori Internasional asal Papua”,[salah] “qori internasional asal papua” “qori internasional asal papua”
198928,“REKRUTMEN PENERIMAAN PEGAWAI PEMERINTAH NON PEGAWAI NEGERI KOMISI PEMILIHAN UMUM TAHUN 2022”,['https://cekfakta.com/focus/8976#ea654d9c8f3704ce589cfd6d84b8f8ca'],[SALAH] “REKRUTMEN PENERIMAAN PEGAWAI PEMERINTAH NON PEGAWAI NEGERI KOMISI PEMILIHAN UMUM TAHUN 2022”,[salah] “rekrutmen penerimaan pegawai pemerintah non pegawai negeri komisi pemilihan umum tahun 2022” “rekrutmen penerimaan pegawai pemerintah non pegawai negeri komisi pemilihan umum tahun 2022”
198930,“RESTORAN GAIB DI PULAU LAKI DI KLIK TETEP GAK BISA”,['https://cekfakta.com/focus/6333#2ab73a9322c2e9da7f48772978f11c9f'],[SALAH] “RESTORAN GAIB DI PULAU LAKI DI KLIK TETEP GAK BISA”,[salah] “restoran gaib di pulau laki di klik tetep gak bisa” “restoran gaib di pulau laki di klik tetep gak bisa”
198931,“REUNI 212 kali ini akan kedatangan 2 peserta baru yaitu OJOL & GURU HONORER”,['https://cekfakta.com/focus/599#54eff4fae553367108f3e141ed3f0d1c'],[DISINFORMASI] “REUNI 212 kali ini akan kedatangan 2 peserta baru yaitu OJOL & GURU HONORER”,[disinformasi] “reuni 212 kali ini akan kedatangan 2 peserta baru yaitu ojol & guru honorer” “reuni 212 kali ini akan kedatangan 2 peserta baru yaitu ojol & guru honorer”
198932,“REZIM KODOK ini benar2 anti islam”,['https://cekfakta.com/focus/406#f575d25bb1c740c83abd648fb8976867'],[DISINFORMASI] “REZIM KODOK ini benar2 anti islam”,[disinformasi] “rezim kodok ini benar2 anti islam” “rezim kodok ini benar2 anti islam”
198933,“RICUH AKSI MAHASISWA DI BATAM”,['https://cekfakta.com/focus/445#a154a4020abe88fe2a2723ab67902003'],[DISINFORMASI] “RICUH AKSI MAHASISWA DI BATAM”,[disinformasi] “ricuh aksi mahasiswa di batam” “ricuh aksi mahasiswa di batam”
198934,"“RIPKA TJIPTANING : SAYA SENANG PKI BANGKIT LAGI, KAMI PASTI BISA…”",['https://cekfakta.com/focus/5114#68a2a9df60e1fa79788a0ea8318d6dec'],"[SALAH] “RIPKA TJIPTANING : SAYA SENANG PKI BANGKIT LAGI, KAMI PASTI BISA…”","[salah] “ripka tjiptaning : saya senang pki bangkit lagi, kami pasti bisa…” “ripka tjiptaning : saya senang pki bangkit lagi, kami pasti bisa…”"
198935,“RISMA DIBAPTIS DI GEREJA … ? Innalillahi Wainnailahi Rojiun”,['https://cekfakta.com/focus/4813#cdc90f39f09dc9dba1dd0799ec475796'],[SALAH] “RISMA DIBAPTIS DI GEREJA … ? Innalillahi Wainnailahi Rojiun”,[salah] “risma dibaptis di gereja … ? innalillahi wainnailahi rojiun” “risma dibaptis di gereja … ? innalillahi wainnailahi rojiun”
198937,“Ra Karror menikahi dua perempuan sekaligus.”,['https://cekfakta.com/focus/6313#97204d7d22d2d36a80ed2311a7d4567b'],[SALAH] “Ra Karror menikahi dua perempuan sekaligus.”,[salah] “ra karror menikahi dua perempuan sekaligus.” “ra karror menikahi dua perempuan sekaligus.”
198945,“Raja Salman telah meninggal dan terindikasikan keracunan kopi”,['https://cekfakta.com/focus/4414#8a79a44c019fbeccd55df48d52ef736a'],[SALAH] “Raja Salman telah meninggal dan terindikasikan keracunan kopi”,[salah] “raja salman telah meninggal dan terindikasikan keracunan kopi” “raja salman telah meninggal dan terindikasikan keracunan kopi”
198946,“Raja Thailand panggil ulama Islam baca doa tolak bala covid 19”,['https://cekfakta.com/focus/6004#98d4def0e227ce6dcb5d00ee9ea01343'],[SALAH] “Raja Thailand panggil ulama Islam baca doa tolak bala covid 19”,[salah] “raja thailand panggil ulama islam baca doa tolak bala covid 19” “raja thailand panggil ulama islam baca doa tolak bala covid 19”
198948,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,['https://cekfakta.com/focus/6085#7a573cb1687b899e756e68be16cf33fd'],[SALAH] “Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,[salah] “rakyat aceh menolak vaksin covid19 karena menurut para ulama aceh itu haram” “rakyat aceh menolak vaksin covid19 karena menurut para ulama aceh itu haram”
198949,"“Rakyat Minta Saya Menjabat 8 Tahun, Terkadang Saya Merasa Seperti “UMAR BIN KHATTAB””",['https://cekfakta.com/focus/5357#132d96e0bf923764ad02c986c828f156'],"[SALAH] “Rakyat Minta Saya Menjabat 8 Tahun, Terkadang Saya Merasa Seperti “UMAR BIN KHATTAB””","[salah] “rakyat minta saya menjabat 8 tahun, terkadang saya merasa seperti “umar bin khattab”” “rakyat minta saya menjabat 8 tahun, terkadang saya merasa seperti “umar bin khattab””"
198968,“Registrasi Ambil Dana Bantuan Anda Covid-19”,['https://cekfakta.com/focus/3988#7ac1eecce5af00d381f4cda7fc507d21'],[SALAH] “Registrasi Ambil Dana Bantuan Anda Covid-19”,[salah] “registrasi ambil dana bantuan anda covid-19” “registrasi ambil dana bantuan anda covid-19”
198972,"“Rekrutment Umum PLN Group Tingkat SMA/SMK, D-III, D-IV dan S1 Pelaksanaan Tahun 2021”",['https://cekfakta.com/focus/6521#23740a637c519a84f6386ad0a51f7022'],"[SALAH] “Rekrutment Umum PLN Group Tingkat SMA/SMK, D-III, D-IV dan S1 Pelaksanaan Tahun 2021”","[salah] “rekrutment umum pln group tingkat sma/smk, d-iii, d-iv dan s1 pelaksanaan tahun 2021” “rekrutment umum pln group tingkat sma/smk, d-iii, d-iv dan s1 pelaksanaan tahun 2021”"
198973,“Rela hujan2an di tengah sawah rupanya pak de mau ketemu temannya !!!”,['https://cekfakta.com/focus/6424#bee212bc0d00bb547a8a703464363ecf'],[SALAH] “Rela hujan2an di tengah sawah rupanya pak de mau ketemu temannya !!!”,[salah] “rela hujan2an di tengah sawah rupanya pak de mau ketemu temannya !!!” “rela hujan2an di tengah sawah rupanya pak de mau ketemu temannya !!!”
198980,“Rencana E-Voting Pada Pileg dan Pilpres 2019”,['https://cekfakta.com/focus/382#c5658453e1322ac56e344b5c9fecf3b2'],[DISINFORMASI] “Rencana E-Voting Pada Pileg dan Pilpres 2019”,[disinformasi] “rencana e-voting pada pileg dan pilpres 2019” “rencana e-voting pada pileg dan pilpres 2019”
198984,“Replika Wajah Tutankhamun Mirip Jokowi”,['https://cekfakta.com/focus/6356#b33bc22d3f6525b1595c3041d530ccbf'],[SALAH] “Replika Wajah Tutankhamun Mirip Jokowi”,[salah] “replika wajah tutankhamun mirip jokowi” “replika wajah tutankhamun mirip jokowi”
198998,"“Resesi di Depan Mata, Jokowi Minta Semua Gubernur Tiru Kerja Keras Anies Selamatkan Ekonomi”",['https://cekfakta.com/focus/4978#256b09f0b092e21b027d2fe7fd3f021f'],"[SALAH] “Resesi di Depan Mata, Jokowi Minta Semua Gubernur Tiru Kerja Keras Anies Selamatkan Ekonomi”","[salah] “resesi di depan mata, jokowi minta semua gubernur tiru kerja keras anies selamatkan ekonomi” “resesi di depan mata, jokowi minta semua gubernur tiru kerja keras anies selamatkan ekonomi”"
199003,“Reynhard Sinaga Dipulangkan ke Tanah Air”,['https://cekfakta.com/focus/3524#7d1214f9fd00ac6deca24b4c22abc457'],[KLARIFIKASI] “Reynhard Sinaga Dipulangkan ke Tanah Air”,[klarifikasi] “reynhard sinaga dipulangkan ke tanah air” “reynhard sinaga dipulangkan ke tanah air”
199004,“Rezim togog Bedebah pasilitasi karantina khusus untuk TKA SILUMAN CHINA”,['https://cekfakta.com/focus/3814#1959304c91d70d63cbbfb099ef0e548b'],[SALAH] “Rezim togog Bedebah pasilitasi karantina khusus untuk TKA SILUMAN CHINA”,[salah] “rezim togog bedebah pasilitasi karantina khusus untuk tka siluman china” “rezim togog bedebah pasilitasi karantina khusus untuk tka siluman china”
199005,“Ribuan Burung Gagak Muncul di Wuhan Menandakan Banyak Bau Mayat”,['https://cekfakta.com/focus/3593#b55c3c432882e44184aad23f2e772ff5'],[SALAH] “Ribuan Burung Gagak Muncul di Wuhan Menandakan Banyak Bau Mayat”,[salah] “ribuan burung gagak muncul di wuhan menandakan banyak bau mayat” “ribuan burung gagak muncul di wuhan menandakan banyak bau mayat”
199019,"“Rizieq Shihab Bersumpah Najis Pulang Ke Indonesia, Kecuali Dijemput Jokowi & Megawati”",['https://cekfakta.com/focus/5037#fd01e1dc420f10d66bc1843d77137f32'],"[SALAH] “Rizieq Shihab Bersumpah Najis Pulang Ke Indonesia, Kecuali Dijemput Jokowi & Megawati”","[salah] “rizieq shihab bersumpah najis pulang ke indonesia, kecuali dijemput jokowi & megawati” “rizieq shihab bersumpah najis pulang ke indonesia, kecuali dijemput jokowi & megawati”"
199020,"“Rizieq Shihab Surati Jokowi, Minta Kasusnya Dihentikan”",['https://cekfakta.com/focus/6071#f917126f18e5da0405f2425c13129d33'],"[SALAH] “Rizieq Shihab Surati Jokowi, Minta Kasusnya Dihentikan”","[salah] “rizieq shihab surati jokowi, minta kasusnya dihentikan” “rizieq shihab surati jokowi, minta kasusnya dihentikan”"
199021,“Rizieq Shihab dikabarkan Menjadi pencuci piring di Arab Saudi”,['https://cekfakta.com/focus/5374#f859f0fd5923425a8bee44c4a5c3ebde'],[SALAH] “Rizieq Shihab dikabarkan Menjadi pencuci piring di Arab Saudi”,[salah] “rizieq shihab dikabarkan menjadi pencuci piring di arab saudi” “rizieq shihab dikabarkan menjadi pencuci piring di arab saudi”
199023,“Robot Luar Biasa dari Israel”,['https://cekfakta.com/focus/5661#3a0d26521be583dddd7d67f656848ac9'],[SALAH] “Robot Luar Biasa dari Israel”,[salah] “robot luar biasa dari israel” “robot luar biasa dari israel”
199027,"“Rombongan Koruptor, Tak Satupun Yang Diborgol!?”",['https://cekfakta.com/focus/5857#f916c76b48d1026f47995ff840b6b5f5'],"[SALAH] “Rombongan Koruptor, Tak Satupun Yang Diborgol!?”","[salah] “rombongan koruptor, tak satupun yang diborgol!?” “rombongan koruptor, tak satupun yang diborgol!?”"
199035,“Rumah Sakit Di Lockdown Karena Pasien Vaksin Covid Pertama Mulai Makan Pasien Lain”,['https://cekfakta.com/focus/5902#1b7018b4c3be444f8e5cab41896e543a'],[SALAH] “Rumah Sakit Di Lockdown Karena Pasien Vaksin Covid Pertama Mulai Makan Pasien Lain”,[salah] “rumah sakit di lockdown karena pasien vaksin covid pertama mulai makan pasien lain” “rumah sakit di lockdown karena pasien vaksin covid pertama mulai makan pasien lain”
199036,“Rumah sudah terbakar kog malah disuruh jarah”,['https://cekfakta.com/focus/497#27e2e989bb2e8f065a2b6d34105237b0'],[DISINFORMASI] “Rumah sudah terbakar kog malah disuruh jarah”,[disinformasi] “rumah sudah terbakar kog malah disuruh jarah” “rumah sudah terbakar kog malah disuruh jarah”
199038,“Rupanya cebong semua masuk rumah sakit jiwa”,['https://cekfakta.com/focus/4507#c7b2d1f87a1f460f25d3a21fdbe998fb'],[SALAH] “Rupanya cebong semua masuk rumah sakit jiwa”,[salah] “rupanya cebong semua masuk rumah sakit jiwa” “rupanya cebong semua masuk rumah sakit jiwa”
199039,“Rusia Ancam Serang Israel jika Pendudukan terhadap Palestina tak Segera Dihentikan”,['https://cekfakta.com/focus/9656#02ee48449914f1c329733121c190d932'],[SALAH] “Rusia Ancam Serang Israel jika Pendudukan terhadap Palestina tak Segera Dihentikan”,[salah] “rusia ancam serang israel jika pendudukan terhadap palestina tak segera dihentikan” “rusia ancam serang israel jika pendudukan terhadap palestina tak segera dihentikan”
199076,“SAH SECARA KONSTITUSI MENGUNDURKAN DIRI. PRESIDEN BERPAMITAN KEPADA MENTERI. SUASANA ISTANA YANG CUKUP TEGANG”,['https://cekfakta.com/focus/7251#972079a0c3ed5604e5240cf9b28dcd88'],[SALAH] “SAH SECARA KONSTITUSI MENGUNDURKAN DIRI. PRESIDEN BERPAMITAN KEPADA MENTERI. SUASANA ISTANA YANG CUKUP TEGANG”,[salah] “sah secara konstitusi mengundurkan diri. presiden berpamitan kepada menteri. suasana istana yang cukup tegang” “sah secara konstitusi mengundurkan diri. presiden berpamitan kepada menteri. suasana istana yang cukup tegang”
199077,“SAID AQIL SIRADJ Menjual Tanah untuk Masjid Milik Warga ke GEREJA”,['https://cekfakta.com/focus/4736#496ba7bbf2a302239962c863b008cd1c'],[SALAH] “SAID AQIL SIRADJ Menjual Tanah untuk Masjid Milik Warga ke GEREJA”,[salah] “said aqil siradj menjual tanah untuk masjid milik warga ke gereja” “said aqil siradj menjual tanah untuk masjid milik warga ke gereja”
199079,“SBY suruh coblos nomor 01 @Jokowi Amin”,['https://cekfakta.com/focus/1198#4530d612acad31bd98cc8722a3e3cc12'],[SALAH] “SBY suruh coblos nomor 01 @Jokowi Amin”,[salah] “sby suruh coblos nomor 01 @jokowi amin” “sby suruh coblos nomor 01 @jokowi amin”
199080,"“SBY: Jika Demokrat dipercaya lagi menjalankan pemerintahan, Saya janji Indonesia akan kami jadikan Negara Maju”",['https://cekfakta.com/focus/6805#53cefc4832ddf89171ab9d8d960a36ce'],"[SALAH] “SBY: Jika Demokrat dipercaya lagi menjalankan pemerintahan, Saya janji Indonesia akan kami jadikan Negara Maju”","[salah] “sby: jika demokrat dipercaya lagi menjalankan pemerintahan, saya janji indonesia akan kami jadikan negara maju” “sby: jika demokrat dipercaya lagi menjalankan pemerintahan, saya janji indonesia akan kami jadikan negara maju”"
199083,"“SEBELUM DI SETRUM MATI, PERMINTAAN PRIA INI MEMBUAT SURAT WASIAT PADA IBUNYA”",['https://cekfakta.com/focus/3418#362f29225602d7135fb7517a5d7bf2a4'],"[SALAH] “SEBELUM DI SETRUM MATI, PERMINTAAN PRIA INI MEMBUAT SURAT WASIAT PADA IBUNYA”","[salah] “sebelum di setrum mati, permintaan pria ini membuat surat wasiat pada ibunya” “sebelum di setrum mati, permintaan pria ini membuat surat wasiat pada ibunya”"
199084,“SEKOLAH DASAR NEGERI CEBONGAN 01 JL. KOLAM KODOK NO.32”,['https://cekfakta.com/focus/4952#3349093202256a9a6856e2f76cc82d13'],[SALAH] “SEKOLAH DASAR NEGERI CEBONGAN 01 JL. KOLAM KODOK NO.32”,[salah] “sekolah dasar negeri cebongan 01 jl. kolam kodok no.32” “sekolah dasar negeri cebongan 01 jl. kolam kodok no.32”
199085,“SEMUA RAHASIA STRATEGIS DATA INTELIGEN NEGARA SUDAH ADA DI CHINA.”,['https://cekfakta.com/focus/7021#fc6537e2e3289f8f3fbdbafb7be5c712'],[SALAH] “SEMUA RAHASIA STRATEGIS DATA INTELIGEN NEGARA SUDAH ADA DI CHINA.”,[salah] “semua rahasia strategis data inteligen negara sudah ada di china.” “semua rahasia strategis data inteligen negara sudah ada di china.”
199086,"“SETAHUN Koma di Rumah Sakit, Begitu Siuman Pria Ini Syok Orang-orang Tercinta Meninggal karena Covid”",['https://cekfakta.com/focus/6305#c559d716e37703393b81403128829de3'],"[SALAH] “SETAHUN Koma di Rumah Sakit, Begitu Siuman Pria Ini Syok Orang-orang Tercinta Meninggal karena Covid”","[salah] “setahun koma di rumah sakit, begitu siuman pria ini syok orang-orang tercinta meninggal karena covid” “setahun koma di rumah sakit, begitu siuman pria ini syok orang-orang tercinta meninggal karena covid”"
199089,“SITUBONDO LOCKDOWN”,['https://cekfakta.com/focus/4854#628a193dce562bab1b37815ce59c416b'],[SALAH] “SITUBONDO LOCKDOWN”,[salah] “situbondo lockdown” “situbondo lockdown”
199091,“SOLAT JUM’AT DI BALIK VIRUS CORONA”,['https://cekfakta.com/focus/4788#8ff68aed3304bce175b89be891edbba5'],[SALAH] “SOLAT JUM’AT DI BALIK VIRUS CORONA”,[salah] “solat jum’at di balik virus corona” “solat jum’at di balik virus corona”
199094,“SPANDUK YANG DI PASANG CEBONG”,['https://cekfakta.com/focus/467#edc98f786d642f1393763be1266529b1'],[DISINFORMASI] “SPANDUK YANG DI PASANG CEBONG” - Cek Fakta,[disinformasi] “spanduk yang di pasang cebong” - cek fakta “spanduk yang di pasang cebong”
199096,"“SRI MULYANI: YANG TERIMA GAJI GURU TETAP, YANG CAPEK MENGAJAR MALAH HONORER”",['https://cekfakta.com/focus/855#f95fb5409b15cd8a7ed14251b7b92686'],"[DISINFORMASI] “SRI MULYANI: YANG TERIMA GAJI GURU TETAP, YANG CAPEK MENGAJAR MALAH HONORER”","[disinformasi] “sri mulyani: yang terima gaji guru tetap, yang capek mengajar malah honorer” “sri mulyani: yang terima gaji guru tetap, yang capek mengajar malah honorer”"
199097,“SRI MULYANI: “JIKA RAKYAT MENGIJINKAN DAERAH BALI KITA JUAL UNTUK BAYAR HUTANG”,['https://cekfakta.com/focus/336#e88d2bd35c1669120585f874a71d96c8'],[HOAKS] “Sri Mulyani: “Jika Rakyat Mengijinkan Daerah Bali Kita Jual Untuk Bayar Hutang””,[hoaks] “sri mulyani: “jika rakyat mengijinkan daerah bali kita jual untuk bayar hutang”” “sri mulyani: “jika rakyat mengijinkan daerah bali kita jual untuk bayar hutang”
199099,“STNK mati 2 tahun kendaraan jadi bodong”,['https://cekfakta.com/focus/434#69c75ace8369aaef74b805f550f2081c'],[DISINFORMASI] “STNK mati 2 tahun kendaraan jadi bodong”,[disinformasi] “stnk mati 2 tahun kendaraan jadi bodong” “stnk mati 2 tahun kendaraan jadi bodong”
199108,"“Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?”",['https://cekfakta.com/focus/6883#66c1d0dd4e9d88cec723387fcc490753'],"[SALAH] “Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?”","[salah] “said aqil: negara china bukan negara komunis, yang komunis itu justru arab?” “said aqil: negara china bukan negara komunis, yang komunis itu justru arab?”"
199110,“Saking takutnya dengan virus corona Orang Cina Islam yang sholat arahnya kemana mana”,['https://cekfakta.com/focus/3578#2fdce4c208e752ebb32078b89d06eff9'],[SALAH] “Saking takutnya dengan virus corona Orang Cina Islam yang sholat arahnya kemana mana”,[salah] “saking takutnya dengan virus corona orang cina islam yang sholat arahnya kemana mana” “saking takutnya dengan virus corona orang cina islam yang sholat arahnya kemana mana”
199111,“Sakit nya tuh disini”,['https://cekfakta.com/focus/890#759e98029b3bfdb0ce231f64c5ce108b'],[Konten yang dimanipulasi] “Sakit nya tuh disini”,[konten yang dimanipulasi] “sakit nya tuh disini” “sakit nya tuh disini”
199112,“Salah Satu Pulau di Palu Telah di Jual ke negara China”,['https://cekfakta.com/focus/2794#2bde21ffa0cd310f2aa53aebae641ca5'],[SALAH] “Salah Satu Pulau di Palu Telah di Jual ke negara China”,[salah] “salah satu pulau di palu telah di jual ke negara china” “salah satu pulau di palu telah di jual ke negara china”
199113,“Salam (dua jari) dari MAHER ZAIN”,['https://cekfakta.com/focus/1100#c743c09d0fab9c0f6f7fa6c6e1d56b70'],[SALAH] “Salam (dua jari) dari MAHER ZAIN”,[salah] “salam (dua jari) dari maher zain” “salam (dua jari) dari maher zain”
199123,"“Sandiwara Dagelan koplax, di perskusi sendiri,di viralkan sendiri,di laporkan sendiri, minta maaf dan memaafkan sendiri”",['https://cekfakta.com/focus/3433#d12ffc169d309f1b65ce44d84e7ce055'],"[SALAH] “Sandiwara Dagelan koplax, di perskusi sendiri,di viralkan sendiri,di laporkan sendiri, minta maaf dan memaafkan sendiri”","[salah] “sandiwara dagelan koplax, di perskusi sendiri,di viralkan sendiri,di laporkan sendiri, minta maaf dan memaafkan sendiri” “sandiwara dagelan koplax, di perskusi sendiri,di viralkan sendiri,di laporkan sendiri, minta maaf dan memaafkan sendiri”"
199126,“Santriwati ponpes Al-Fattah Temboro dukung Prabowo – Sandi”,['https://cekfakta.com/focus/1150#5e6bc1b8b911a14ac9281a79728ff7f8'],[SALAH] “Santriwati ponpes Al-Fattah Temboro dukung Prabowo – Sandi”,[salah] “santriwati ponpes al-fattah temboro dukung prabowo – sandi” “santriwati ponpes al-fattah temboro dukung prabowo – sandi”
199127,“Saran Jack Ma semoga kita bisa melewati tahun 2020”,['https://cekfakta.com/focus/3927#4f25d6e7304ab99dd50cbb71959f0e04'],[SALAH] “Saran Jack Ma semoga kita bisa melewati tahun 2020”,[salah] “saran jack ma semoga kita bisa melewati tahun 2020” “saran jack ma semoga kita bisa melewati tahun 2020”
199128,“Satu gambar bernilai seribu kata oleh Syamsia Hassani”,['https://cekfakta.com/focus/7638#52740271c25ec7df0bc2936d25f05390'],[SALAH] “Satu gambar bernilai seribu kata oleh Syamsia Hassani”,[salah] “satu gambar bernilai seribu kata oleh syamsia hassani” “satu gambar bernilai seribu kata oleh syamsia hassani”
199129,“Satu pasien virus corona dr Badau otw dirujuk ke rumah sakit rujukan Sintang”,['https://cekfakta.com/focus/3656#6e66ae07f82c5acfc58872f21510d01f'],[SALAH] “Satu pasien virus corona dr Badau otw dirujuk ke rumah sakit rujukan Sintang”,[salah] “satu pasien virus corona dr badau otw dirujuk ke rumah sakit rujukan sintang” “satu pasien virus corona dr badau otw dirujuk ke rumah sakit rujukan sintang”
199132,“Sby akhirnya mendukung kerja pemerintah jokowi”,['https://cekfakta.com/focus/1099#536142bfb46409a3a645f63d8edd643e'],[SALAH] “Sby akhirnya mendukung kerja pemerintah jokowi”,[salah] “sby akhirnya mendukung kerja pemerintah jokowi” “sby akhirnya mendukung kerja pemerintah jokowi”
199163,“Sebuah masjid muncul di gurun setelah badai pasir – Aljazair”,['https://cekfakta.com/focus/6811#d9f7fc339850d8e36cc3bc09ea1713d7'],[SALAH] “Sebuah masjid muncul di gurun setelah badai pasir – Aljazair”,[salah] “sebuah masjid muncul di gurun setelah badai pasir – aljazair” “sebuah masjid muncul di gurun setelah badai pasir – aljazair”
