fact_check_id,claim,instances,title,full_text
193526,วิดีโอแสดงแฟนบอลหน้าสนามคัมป์ นู หลังได้ยินข่าวเมสซีไม่ต่อสัญญาในปี 2564?,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9KZ4JD-1#c4556b2492d3243cdc48287923888b84'],คลิปวิดีโอเก่าถูกแชร์ในโพสต์ที่ทำให้เข้าใจผิดเกี่ยวกับการอำลาสโมสรบาร์เซโลนาของลิโอเนล เมสซี,คลิปวิดีโอเก่าถูกแชร์ในโพสต์ที่ทำให้เข้าใจผิดเกี่ยวกับการอำลาสโมสรบาร์เซโลนาของลิโอเนล เมสซี วิดีโอแสดงแฟนบอลหน้าสนามคัมป์ นู หลังได้ยินข่าวเมสซีไม่ต่อสัญญาในปี 2564?
193527,วิดีโอแสดงโรงพยาบาลสนามในประเทศไทย?,['https://factcheckthailand.afp.com/video-shows-covid-19-patients-quarantine-centre-malaysia-th#6aa111a40fa8de0e10d3a850cc338cdf'],วิดีโอนี้แสดงผู้คนในสถานกักกันโรคโควิด-19 ในประเทศมาเลเซีย ไม่ใช่ประเทศไทย,วิดีโอนี้แสดงผู้คนในสถานกักกันโรคโควิด-19 ในประเทศมาเลเซีย ไม่ใช่ประเทศไทย วิดีโอแสดงโรงพยาบาลสนามในประเทศไทย?
193528,วิดีโอแสดงไต้ฝุ่นโมลาเบในเวียดนามปี 2563?,['https://factcheckthailand.afp.com/old-storm-footage-circulates-false-social-media-posts-about-typhoon-molave-lashing-vietnam-th#34943dbfb2282fbb7fa8d0ea00265318'],คลิปวิดีโอเก่าถูกแชร์พร้อมคำกล่าวอ้างว่าเป็นวิดีโอพายุไต้ฝุ่นโมลาเบในประเทศเวียดนาม,คลิปวิดีโอเก่าถูกแชร์พร้อมคำกล่าวอ้างว่าเป็นวิดีโอพายุไต้ฝุ่นโมลาเบในประเทศเวียดนาม วิดีโอแสดงไต้ฝุ่นโมลาเบในเวียดนามปี 2563?
193529,วิดีโอแสดงไมโครชิพของบิล เกตส์ ซ่อนอยู่ในวัคซีนโควิด-19?,['https://factcheckthailand.afp.com/clip-german-tv-programme-circulates-misleading-posts-about-coronavirus-vaccines-and-bill-gates-th#bbb0378062d6b0bc7a4a6cc54f673b8b'],คลิปวิดีโอจากรายงานของสถานีโทรทัศน์ประเทศเยอรมัน ถูกแชร์ในโพสต์ที่ทำให้เข้าใจผิดเกี่ยวกับวัคซีนโควิด-19 และบิล เกตส์,คลิปวิดีโอจากรายงานของสถานีโทรทัศน์ประเทศเยอรมัน ถูกแชร์ในโพสต์ที่ทำให้เข้าใจผิดเกี่ยวกับวัคซีนโควิด-19 และบิล เกตส์ วิดีโอแสดงไมโครชิพของบิล เกตส์ ซ่อนอยู่ในวัคซีนโควิด-19?
193530,วิตามิน ไวรัสโคโรน่า,['https://factcheckthailand.afp.com/phuuechiiywchaaydaankaaraephthyrabu#f041f5887bca25242c517900c067f517'],ผู้เชี่ยวชาญด้านการแพทย์ระบุ ไม่มีหลักฐานยืนยันว่าวิตามินดีมีประสิทธิภาพป้องกันการติดเชื้อไวรัสโคโรน่า,ผู้เชี่ยวชาญด้านการแพทย์ระบุ ไม่มีหลักฐานยืนยันว่าวิตามินดีมีประสิทธิภาพป้องกันการติดเชื้อไวรัสโคโรน่า วิตามิน ไวรัสโคโรน่า
193531,วิธีการรักษาโรคโควิด-19 แนะนำโดยคณบดีของโรงพยาบาลศิริราช?,['https://factcheckthailand.afp.com/false-social-media-posts-purport-share-coronavirus-cure-thai-hospital-dean-th#9d3fc05fb419b98da97545f241aad77a'],ข้อความเท็จถูกแชร์ในสื่อสังคมออนไลน์ พร้อมคำกล่าวอ้างว่าเป็นคำแนะนำการ “รักษา” โรคโควิด-19 จากคณบดีโรงพยาบาลศิริราช,ข้อความเท็จถูกแชร์ในสื่อสังคมออนไลน์ พร้อมคำกล่าวอ้างว่าเป็นคำแนะนำการ “รักษา” โรคโควิด-19 จากคณบดีโรงพยาบาลศิริราช วิธีการรักษาโรคโควิด-19 แนะนำโดยคณบดีของโรงพยาบาลศิริราช?
193532,วิธีรอดจาก COVID ด้วยการ “ตากแดด” เพื่อสร้าง Vitamin D,['https://factcheckthailand.afp.com/health-experts-refute-misleading-claim-sun-exposure-prevents-covid-19-th#24c2dd2235cbb9c39ac6472e1758097d'],ผู้เชี่ยวชาญด้านสุขภาพปฎิเสธคำกล่าวอ้างที่ทำให้เข้าใจผิดว่าการตากแดดสามารถช่วยป้องกันโควิด-19,ผู้เชี่ยวชาญด้านสุขภาพปฎิเสธคำกล่าวอ้างที่ทำให้เข้าใจผิดว่าการตากแดดสามารถช่วยป้องกันโควิด-19 วิธีรอดจาก covid ด้วยการ “ตากแดด” เพื่อสร้าง vitamin d
193533,วิธีสกัดไฮดร็อกซีคลอโรควินแบบธรรมชาติ ใช้รักษาโรคโควิด-19 ได้,['https://factcheckthailand.afp.com/doc.afp.com.326C2JW#756eff73952bab6da076f69bfb0a3400'],โพสต์ออนไลน์แชร์คำกล่าวอ้างเรื่องสูตรยา “ไฮดร็อกซีคลอโรควินที่สามารถทำเองที่บ้าน” ว่าสามารถใช้ป้องกันโรคโควิด-19,โพสต์ออนไลน์แชร์คำกล่าวอ้างเรื่องสูตรยา “ไฮดร็อกซีคลอโรควินที่สามารถทำเองที่บ้าน” ว่าสามารถใช้ป้องกันโรคโควิด-19 วิธีสกัดไฮดร็อกซีคลอโรควินแบบธรรมชาติ ใช้รักษาโรคโควิด-19 ได้
193534,วิธีแยกงูพิษกับงูไม่มีพิษออกจากกัน หัวสามเหลี่ยมมีพิษ หัวกลมไม่มีพิษ,['https://factcheckthailand.afp.com/doc.afp.com.32F39UK#377a22787f4d626a38c66c6a87b768e8'],โพสต์ออนไลน์ในประเทศไทยแชร์คำแนะนำที่ทำให้เข้าใจผิดเกี่ยวกับ “วิธีแยกงูพิษกับงูไม่มีพิษออกจากกัน”,โพสต์ออนไลน์ในประเทศไทยแชร์คำแนะนำที่ทำให้เข้าใจผิดเกี่ยวกับ “วิธีแยกงูพิษกับงูไม่มีพิษออกจากกัน” วิธีแยกงูพิษกับงูไม่มีพิษออกจากกัน หัวสามเหลี่ยมมีพิษ หัวกลมไม่มีพิษ
193535,วีดีโอแสดงคนเสียชีวิตหลังจากการฉีดวัคซีนโควิด-19 ในประเทศนอร์เวย์?,['https://factcheckthailand.afp.com/nurses-collapse-does-not-mean-covid-19-vaccines-are-unsafe-th#8da1e1a4547b61c3a4ecd6d49c2f8c33'],นี่เป็นคลิปวิดีโอการฉีดวัคซีนโควิด-19 ในประเทศสหรัฐฯ และนางพยาบาลในคลิปไม่ได้เสียชีวิต,นี่เป็นคลิปวิดีโอการฉีดวัคซีนโควิด-19 ในประเทศสหรัฐฯ และนางพยาบาลในคลิปไม่ได้เสียชีวิต วีดีโอแสดงคนเสียชีวิตหลังจากการฉีดวัคซีนโควิด-19 ในประเทศนอร์เวย์?
193536,ศพของ วอลต์ ดิสนีย์ ถูกแช่แข็ง เทคโนโลยีอนาคตจะสามารถนำเขากลับมามีชีวิตได้,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9U89GC-1#23e90f8997f201ed9d19553456d84448'],ร่างของวอลท์ ดิสนีย์ ไม่ได้ถูกแช่แข็งและไม่สามารถฟื้นคืนชีพได้,ร่างของวอลท์ ดิสนีย์ ไม่ได้ถูกแช่แข็งและไม่สามารถฟื้นคืนชีพได้ ศพของ วอลต์ ดิสนีย์ ถูกแช่แข็ง เทคโนโลยีอนาคตจะสามารถนำเขากลับมามีชีวิตได้
193537,ศพที่เมืองบูชา ยูเครนโบกมือได้,['https://factcheckthailand.afp.com/doc.afp.com.327U899#1f0a661f12b026cef2c8be5d5013686f'],การพบร่างผู้เสียชีวิตในเมืองบูชาของยูเครน ไม่ใช่การ “จัดฉาก” ด้วย “นักแสดง”,การพบร่างผู้เสียชีวิตในเมืองบูชาของยูเครน ไม่ใช่การ “จัดฉาก” ด้วย “นักแสดง” ศพที่เมืองบูชา ยูเครนโบกมือได้
193538,ศาลสูงสุดของสหรัฐฯ มีคำสั่งให้ยกเลิกการฉีดวัคซีนสากลในสหรัฐอเมริกา?,['https://factcheckthailand.afp.com/doc.afp.com.9XX4AR#06c11c9b401f3aa715624dc965cc35ab'],ศาลสูงสุดของสหรัฐอเมริกา ไม่ได้ยกเลิกการฉีดวัคซีนสากลในสหรัฐฯ,ศาลสูงสุดของสหรัฐอเมริกา ไม่ได้ยกเลิกการฉีดวัคซีนสากลในสหรัฐฯ ศาลสูงสุดของสหรัฐฯ มีคำสั่งให้ยกเลิกการฉีดวัคซีนสากลในสหรัฐอเมริกา?
193539,ศาลเลื่อนการอ่านคำพิพากษาของแกนนำกลุ่มกปปส.,['https://factcheckthailand.afp.com/false-claim-circulates-online-thai-court-postponed-verdict-2014-protest-leaders-th#528a8c544e8de8c72690835903d60425'],คำกล่าวอ้างเท็จถูกแชร์ออนไลน์ว่าศาลเลื่อนการอ่านคำพิพากษาของแกนนำกลุ่มกปปส.,คำกล่าวอ้างเท็จถูกแชร์ออนไลน์ว่าศาลเลื่อนการอ่านคำพิพากษาของแกนนำกลุ่มกปปส. ศาลเลื่อนการอ่านคำพิพากษาของแกนนำกลุ่มกปปส.
193540,สหประชาชาติขีดเส้นให้ไทยแก้ไขประมวลกฎหมายอาญา มาตรา 112 ภายใน 2 เดือน,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9TV46C#74a219e0cba67598cff87751e08a509a'],โพสต์แชร์คำกล่าวอ้างที่ทำให้เข้าใจผิดว่าสหประชาชาติให้เวลาไทยแก้ไขกฏหมายมาตรา 112 ภายในสองเดือน,โพสต์แชร์คำกล่าวอ้างที่ทำให้เข้าใจผิดว่าสหประชาชาติให้เวลาไทยแก้ไขกฏหมายมาตรา 112 ภายในสองเดือน สหประชาชาติขีดเส้นให้ไทยแก้ไขประมวลกฎหมายอาญา มาตรา 112 ภายใน 2 เดือน
193541,สหรัฐฯ ยูเครน พยายามสร้างข่าวปลอม ศพยูเครนขอสูบบุหรี่,['https://factcheckthailand.afp.com/doc.afp.com.32777C4#f773eeff5d084aa75fde4f30658a2a1e'],คลิปวิดีโอชายสูบบุหรี่ในถุงเก็บศพเป็นคลิปจากการถ่ายทำมิวสิควิดีโอ ไม่ใช่ “การจัดฉากผู้เสียชีวิต” ในยูเครน,คลิปวิดีโอชายสูบบุหรี่ในถุงเก็บศพเป็นคลิปจากการถ่ายทำมิวสิควิดีโอ ไม่ใช่ “การจัดฉากผู้เสียชีวิต” ในยูเครน สหรัฐฯ ยูเครน พยายามสร้างข่าวปลอม ศพยูเครนขอสูบบุหรี่
193542,สัญญาญช่วง 9 วันแรกหลังติดเชื้อโควิด-19 สรุปโดยข้อมูลจากกระทรวงสาธารณสุขสิงคโปร์?,['https://factcheckthailand.afp.com/advisory-covid-19-from-Singapore-MOH-th#d4333dbc08cbd8b30d359b6eb7048d12'],กระทรวงสาธารณสุขของสิงคโปร์ไม่ได้ออกคำแนะนำเกี่ยวกับอาการช่วงแรกหลังติดเชื้อโควิด-19,กระทรวงสาธารณสุขของสิงคโปร์ไม่ได้ออกคำแนะนำเกี่ยวกับอาการช่วงแรกหลังติดเชื้อโควิด-19 สัญญาญช่วง 9 วันแรกหลังติดเชื้อโควิด-19 สรุปโดยข้อมูลจากกระทรวงสาธารณสุขสิงคโปร์?
193543,สัญญาณโควิด-19 สรุปจากสธ. เพื่อสังเกตอาการในระยะ 9 วันแรก?,['https://factcheckthailand.afp.com/misleading-posts-claim-Covid-19-symptoms-develop-within-nine-days-spread-online-th#23955ec9a52a01708b7aeb9be974339b'],คำกล่าวอ้างที่ทำให้เข้าใจผิดเกี่ยวกับการสังเกตอาการของโรคโควิด-19 ภายใน 9 วัน ถูกแชร์ขณะที่ยอดผู้ป่วยในไทยเพิ่มสูงขึ้น,คำกล่าวอ้างที่ทำให้เข้าใจผิดเกี่ยวกับการสังเกตอาการของโรคโควิด-19 ภายใน 9 วัน ถูกแชร์ขณะที่ยอดผู้ป่วยในไทยเพิ่มสูงขึ้น สัญญาณโควิด-19 สรุปจากสธ. เพื่อสังเกตอาการในระยะ 9 วันแรก?
193544,สัปเหร่อได้รับเช๊คเด้ง โมโหเอาศพโยนกลับให้ญาติๆ ที่นครนิวยอร์ค,['https://factcheckthailand.afp.com/video-shows-prank-staged-new-york-city-th#80c3fa904ade10afab97991a3c5ece3a'],วิดีโอนี้เป็นการจัดแสดงจากคลิปวิดีโอแกล้งคนที่นครนิวยอร์ก,วิดีโอนี้เป็นการจัดแสดงจากคลิปวิดีโอแกล้งคนที่นครนิวยอร์ก สัปเหร่อได้รับเช๊คเด้ง โมโหเอาศพโยนกลับให้ญาติๆ ที่นครนิวยอร์ค
193545,สามกีบUK ก่อกวนพิธีสวนสนามของทหารอังกฤษ ในงานฉลองครองราชย์ครบ 70 ปี,['https://factcheckthailand.afp.com/doc.afp.com.32CD9MH#dc410a195364429795495df8e3dc3017'],ขบวนพาเหรดของสมเด็จพระราชินีนาถเอลิซาเบธที่ 2 ถูกขัดจังหวะโดยนักเคลื่อนไหวด้านสภาพอากาศ ไม่ใช่ “ผู้ประท้วงต่อต้านรัฐบาล”,ขบวนพาเหรดของสมเด็จพระราชินีนาถเอลิซาเบธที่ 2 ถูกขัดจังหวะโดยนักเคลื่อนไหวด้านสภาพอากาศ ไม่ใช่ “ผู้ประท้วงต่อต้านรัฐบาล” สามกีบuk ก่อกวนพิธีสวนสนามของทหารอังกฤษ ในงานฉลองครองราชย์ครบ 70 ปี
193546,สิงคโปร์ปฏิเสธ​วัคซีน’​ไฟเซอร์​กับโมเดอน่า’ และขอฉีดวัคซีนซิโนแวคแทน,['https://factcheckthailand.afp.com/posts-misrepresent-news-article-about-singapores-vaccination-programme-th#d6233b63e902e8c54fa846e2e43c8d57'],โพสต์ที่ทำให้เข้าใจผิด แปลเนื้อหาในบทความเกี่ยวกับโครงการฉีดวัคซีนของสิงคโปร์ผิด,โพสต์ที่ทำให้เข้าใจผิด แปลเนื้อหาในบทความเกี่ยวกับโครงการฉีดวัคซีนของสิงคโปร์ผิด สิงคโปร์ปฏิเสธ​วัคซีน’​ไฟเซอร์​กับโมเดอน่า’ และขอฉีดวัคซีนซิโนแวคแทน
193547,สิงคโปร์ลงโทษผู้ที่มีอายุมากกว่า 7 ปีเท่ากับผู้ใหญ่ในระบบศาลอาญา?,['https://factcheckthailand.afp.com/misleading-claims-circulate-online-thailand-singapore-treats-anyone-older-seven-adult-court-law-th#56f688d7fa6c10a356b7c6ab5c3046a5'],คำกล่าวอ้างที่ทำให้เข้าใจผิดถูกแชร์ว่าบุคคลที่อายุมากกว่า 7 ปี จะได้รับโทษเท่าผู้ใหญ่ในประเทศสิงคโปร์,คำกล่าวอ้างที่ทำให้เข้าใจผิดถูกแชร์ว่าบุคคลที่อายุมากกว่า 7 ปี จะได้รับโทษเท่าผู้ใหญ่ในประเทศสิงคโปร์ สิงคโปร์ลงโทษผู้ที่มีอายุมากกว่า 7 ปีเท่ากับผู้ใหญ่ในระบบศาลอาญา?
193548,สิงคโปร์ได้สั่ง ‘ห้าม’ ประชาชนซื้อสินค้านำเข้าจากสหรัฐฯ เพราะปนเปื้อนโรคโควิด-19?,['https://factcheckthailand.afp.com/misleading-claim-circulates-online-singapore-has-forbidden-sale-us-produce-due-coronavirus-th#158badcad4723fff6203667c9555299d'],คำกล่าวอ้างที่ทำให้เข้าใจผิดถูกแชร์ออนไลน์ว่า สิงคโปร์ได้สั่ง ‘ห้าม’ ประชาชนซื้อสินค้านำเข้าจากสหรัฐฯ เนื่องจากการปนเปื้อนโรคโควิด 19,คำกล่าวอ้างที่ทำให้เข้าใจผิดถูกแชร์ออนไลน์ว่า สิงคโปร์ได้สั่ง ‘ห้าม’ ประชาชนซื้อสินค้านำเข้าจากสหรัฐฯ เนื่องจากการปนเปื้อนโรคโควิด 19 สิงคโปร์ได้สั่ง ‘ห้าม’ ประชาชนซื้อสินค้านำเข้าจากสหรัฐฯ เพราะปนเปื้อนโรคโควิด-19?
193549,สูดดมไอน้ำจากสมุนไพรต้มสามารถรักษาการติดเชื้อโควิด-19,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9FH4LH-1#70f32cbb8739ca41d5583b012ff179da'],โพสต์ทางสื่อสังคมออนไลน์ แชร์คำกล่าวอ้างที่ทำให้เข้าใจผิดเกี่ยวกับวิธีการรักษาอาการโรคโควิด-19 ด้วยการสูดดมไอน้ำจากสมุนไพรต้ม,โพสต์ทางสื่อสังคมออนไลน์ แชร์คำกล่าวอ้างที่ทำให้เข้าใจผิดเกี่ยวกับวิธีการรักษาอาการโรคโควิด-19 ด้วยการสูดดมไอน้ำจากสมุนไพรต้ม สูดดมไอน้ำจากสมุนไพรต้มสามารถรักษาการติดเชื้อโควิด-19
193550,สูบกัญชาช่วยป้องกันโรคโควิด-19,['https://factcheckthailand.afp.com/smoking-marijuana-cannot-protect-against-covid19-th#df23166c5522f9bb0525cce6e137a07f'],ผู้เชี่ยวชาญด้านสุขภาพเผยไม่มีหลักฐานยืนยันว่ากัญชาสามารถเพิ่มภูมิคุ้มกันหรือป้องกันเชื้อไวรัสโคโรน่าสายพันธ์ุใหม่ได้,ผู้เชี่ยวชาญด้านสุขภาพเผยไม่มีหลักฐานยืนยันว่ากัญชาสามารถเพิ่มภูมิคุ้มกันหรือป้องกันเชื้อไวรัสโคโรน่าสายพันธ์ุใหม่ได้ สูบกัญชาช่วยป้องกันโรคโควิด-19
193551,หน้ากากที่ไม่ใช่สำหรับการแพทย์ใช้ป้องกันเชื้อโรคไม่ได้?,['https://factcheckthailand.afp.com/non-medical-masks-can-offer-some-protection-against-covid-19-scientists-say-th#7de240ecc9dec203fd11280b56e591d7'],หน้ากากที่ไม่ใช่ทางการแพทย์สามารถใช้ป้องกันโรคโควิด-19 ได้ นักวิทยาศาสตร์กล่าว,หน้ากากที่ไม่ใช่ทางการแพทย์สามารถใช้ป้องกันโรคโควิด-19 ได้ นักวิทยาศาสตร์กล่าว หน้ากากที่ไม่ใช่สำหรับการแพทย์ใช้ป้องกันเชื้อโรคไม่ได้?
193552,หน้ากากอนามัยแต่ล่ะชนิดและสรรภคุณใรการป้องกัน อ้างอิง จากข้อมูลของกรมอนามัย?,['https://factcheckthailand.afp.com/krmnaamayotkhmuulekiiywkabhnaakaaknaamaythiipraaktaimaidaangingkhmuulthaangkaaraetyaangaid#f89d0d6f873e08b52a69b5d8f4db6c0b'],กรมอนามัยโต้ข้อมูลเกี่ยวกับหน้ากากอนามัยที่ปรากฏไม่ได้อ้างอิงข้อมูลทางการแต่อย่างใด,กรมอนามัยโต้ข้อมูลเกี่ยวกับหน้ากากอนามัยที่ปรากฏไม่ได้อ้างอิงข้อมูลทางการแต่อย่างใด หน้ากากอนามัยแต่ล่ะชนิดและสรรภคุณใรการป้องกัน อ้างอิง จากข้อมูลของกรมอนามัย?
193553,หน้ากากไม่มี VFE!! ป้องกันไวรัสไม่ได้,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9KZ4ZU#c2027363b2ce8990b69264d4d7fdfaff'],โพสต์ทางสื่อสังคมออนไลน์แชร์คำกล่าวอ้างที่ทำให้เข้าใจผิดเกี่ยวกับฉลาก VFE บนกล่องหน้ากากอนามัย,โพสต์ทางสื่อสังคมออนไลน์แชร์คำกล่าวอ้างที่ทำให้เข้าใจผิดเกี่ยวกับฉลาก vfe บนกล่องหน้ากากอนามัย หน้ากากไม่มี vfe!! ป้องกันไวรัสไม่ได้
193554,หมอจีนไปช่วยชาวอิตาลีพบแล้วว่า สาเหตุที่เชื้อโควิด-19 แพร่กระจายอย่างรวดเร็ว สาเหตุหลักๆ เพราะว่าฝรั่งชอบใส่รองเท้าที่ออกไปเดินตามถนนเข้ามาในบ้าน บางคนใส่เข้าไปถึงห้องนอน,['https://factcheckthailand.afp.com/shoes-not-main-cause-of-covid-19-spike-in-italy-th#b32e93c5ffbfd8886e18479e5dfbe02d'],ข่าวลือออนไลน์อ้างว่าสาเหตุหลักที่ตัวเลขผู้ป่วยโควิด-19 ในประเทศอิตาลีสูงขึ้นเป็นเพราะประชาชนใส่รองเท้าเข้าบ้าน,ข่าวลือออนไลน์อ้างว่าสาเหตุหลักที่ตัวเลขผู้ป่วยโควิด-19 ในประเทศอิตาลีสูงขึ้นเป็นเพราะประชาชนใส่รองเท้าเข้าบ้าน หมอจีนไปช่วยชาวอิตาลีพบแล้วว่า สาเหตุที่เชื้อโควิด-19 แพร่กระจายอย่างรวดเร็ว สาเหตุหลักๆ เพราะว่าฝรั่งชอบใส่รองเท้าที่ออกไปเดินตามถนนเข้ามาในบ้าน บางคนใส่เข้าไปถึงห้องนอน
193555,หอมแดงและกระเทียมมาทุบและสูดดมจะช่วยรักษาการติดเชื้อโควิด-19,['https://factcheckthailand.afp.com/http%253A%252F%252Fdoc.afp.com%252F9EG3N6-1#3d1d0b728d7b7d97caaf6a4e90da6294'],ผู้เชี่ยวชาญด้านสุขภาพเตือนเรื่องการสูดดมสารระเหยจากหอมแดงและกระเทียมเพื่อรักษาโรคโควิด-19,ผู้เชี่ยวชาญด้านสุขภาพเตือนเรื่องการสูดดมสารระเหยจากหอมแดงและกระเทียมเพื่อรักษาโรคโควิด-19 หอมแดงและกระเทียมมาทุบและสูดดมจะช่วยรักษาการติดเชื้อโควิด-19
193556,ห้ามผู้ที่รับการฉีดวัคซีนป้องกันโควิด-19 ใช้ยาชาทุกชนิด,['https://factcheckthailand.afp.com/false-posts-circulate-thailand-about-use-anaesthesia-after-covid-19-vaccination-th#56f1e765363b0dd8c21a20cb1939eae8'],คำกล่าวอ้างเท็จถูกแชร์ในประเทศไทย เรื่องการใช้ยาชาหลังการฉีดวัคซีนโควิด-19,คำกล่าวอ้างเท็จถูกแชร์ในประเทศไทย เรื่องการใช้ยาชาหลังการฉีดวัคซีนโควิด-19 ห้ามผู้ที่รับการฉีดวัคซีนป้องกันโควิด-19 ใช้ยาชาทุกชนิด
193557,องค์การอนามัยโลก (WHO) ประกาศยกระดับสถานการณ์การระบาดของโควิด-19 ในประเทศไทยเป็นระยะที่ 4,['https://factcheckthailand.afp.com/UN-declares-phase-4-pandemic-in-thailand-th#ecbfcbd93c11b0d4e39e324c964a1950'],องค์การอนามัยโลกโต้แย้งคำกล่าวอ้างว่าองค์การได้ยกระดับระยะการระบาดของเชื้อโควิด-19 เป็นระดับ 4,องค์การอนามัยโลกโต้แย้งคำกล่าวอ้างว่าองค์การได้ยกระดับระยะการระบาดของเชื้อโควิด-19 เป็นระดับ 4 องค์การอนามัยโลก (who) ประกาศยกระดับสถานการณ์การระบาดของโควิด-19 ในประเทศไทยเป็นระยะที่ 4
193558,องค์การอนามัยโลก (WHO) ประกาศเตือน “อย่าใช้วัสดุแผ่นอลูมิเนียมฟอยล์มามีส่วนในการเตรียมอาหารที่ต้องปรุงด้วยความร้อน”?,['https://factcheckthailand.afp.com/thai-social-media-users-share-misleading-claim-who-warned-against-cooking-aluminium-foil-th#c81f15b9ebfb4084862d7282af868f55'],คำกล่าวอ้างที่ทำให้เข้าใจผิดถูกแชร์ออนไลน์ว่า องค์การอนามัยโลกออกคำเตือนเรื่องอันตรายจากการเตรียมอาหารด้วยแผ่นอลูมิเนียมฟอยล์,คำกล่าวอ้างที่ทำให้เข้าใจผิดถูกแชร์ออนไลน์ว่า องค์การอนามัยโลกออกคำเตือนเรื่องอันตรายจากการเตรียมอาหารด้วยแผ่นอลูมิเนียมฟอยล์ องค์การอนามัยโลก (who) ประกาศเตือน “อย่าใช้วัสดุแผ่นอลูมิเนียมฟอยล์มามีส่วนในการเตรียมอาหารที่ต้องปรุงด้วยความร้อน”?
193559,องค์การอนามัยโลก หรือ WHO ประกาศว่า เนื้อสัตว์แปรรูป เช่น ไส้กรอก เบคอน แฮม ซาลามี่ เป็นสาเหตุก่อมะเร็ง กลุ่มที่ 1 ซึ่งเป็นอันตรายสูงสุดในระดับเดียวกันกับบุหรี่ สารหนู อะฟลาทอกซิน และ พลูโตเนี่ยม,['https://factcheckthailand.afp.com/misinformation-circulates-about-whos-classification-processed-meat-list-substances-cause-cancer-th#efe57e9dc1846245a7ef92b6d0c5db2f'],ข้อความเกี่ยวกับเนื้อสัตว์แปรรูปและการจัดกลุ่มสารก่อมะเร็งโดยองค์การอนามัยโลกถูกแชร์ออกไปพร้อมคำกล่าวอ้างที่ทำให้เข้าใจผิด,ข้อความเกี่ยวกับเนื้อสัตว์แปรรูปและการจัดกลุ่มสารก่อมะเร็งโดยองค์การอนามัยโลกถูกแชร์ออกไปพร้อมคำกล่าวอ้างที่ทำให้เข้าใจผิด องค์การอนามัยโลก หรือ who ประกาศว่า เนื้อสัตว์แปรรูป เช่น ไส้กรอก เบคอน แฮม ซาลามี่ เป็นสาเหตุก่อมะเร็ง กลุ่มที่ 1 ซึ่งเป็นอันตรายสูงสุดในระดับเดียวกันกับบุหรี่ สารหนู อะฟลาทอกซิน และ พลูโตเนี่ยม
193560,อดีตนายทหารจากประเทศเลบานอนและน้องชายรับหน้าที่เป็นบอดี้การ์ดให้กับแกนนำผู้ประท้วง?,['https://factcheckthailand.afp.com/photo-arsenal-football-player-used-claim-foreign-interference-thai-pro-democracy-protests-th#1405937762916ad97bf169f86839bfe1'],ภาพถ่ายของนักฟุตบอลทีมอาร์เซนอลถูกใช้ในโพสต์ที่มีคำกล่าวอ้างเท็จว่าต่างชาติแทรกแซงการชุมนุมเรียกร้องประชาธิปไตยในประเทศไทย,ภาพถ่ายของนักฟุตบอลทีมอาร์เซนอลถูกใช้ในโพสต์ที่มีคำกล่าวอ้างเท็จว่าต่างชาติแทรกแซงการชุมนุมเรียกร้องประชาธิปไตยในประเทศไทย อดีตนายทหารจากประเทศเลบานอนและน้องชายรับหน้าที่เป็นบอดี้การ์ดให้กับแกนนำผู้ประท้วง?
193561,อย่าลืมไปอุดหนุนหนังสือเล่มนี้นะครับ “KING OF GΔY” นะครับ។,['https://cambodia.factcrescendo.com/cambodias-king-norodom-sihamonis-images-digitally-edited/#647cbd3179969a5866548707d39faa64'],ព្រះ​ឆាយា​ល័ក្ខ​ព្រះ​មហាក្សត្រ​កម្ពុជា​ត្រូវ​បាន​កាត់​ត​ជាមួយ​សៀវភៅ​ក្លែង​ក្លាយ - Factcrescendo Cambodia,ព្រះ​ឆាយា​ល័ក្ខ​ព្រះ​មហាក្សត្រ​កម្ពុជា​ត្រូវ​បាន​កាត់​ត​ជាមួយ​សៀវភៅ​ក្លែង​ក្លាយ - factcrescendo cambodia อย่าลืมไปอุดหนุนหนังสือเล่มนี้นะครับ “king of gδy” นะครับ។
193562,อย่าแช่ขวดน้ำดื่มและถุงพลาสติกในช่องแช่แข็ง เพราะจะปล่อยสารก่อมะเร็ง,['https://factcheckthailand.afp.com/doc.afp.com.323W6WZ#f1e9f8445c47cd35ac112be6dd4aeddc'],ผู้เชี่ยวชาญปฏิเสธคำกล่าวอ้างว่า “การแช่แข็งขวดพลาสติกปล่อยสารก่อมะเร็ง”,ผู้เชี่ยวชาญปฏิเสธคำกล่าวอ้างว่า “การแช่แข็งขวดพลาสติกปล่อยสารก่อมะเร็ง” อย่าแช่ขวดน้ำดื่มและถุงพลาสติกในช่องแช่แข็ง เพราะจะปล่อยสารก่อมะเร็ง
